comment,n_star,date_time,label,positive_count,neutral_count,negative_count
mua numbertuần xài ổn đẹp nói_chung giá tiền loa to xem phim nét pin xài lâu xạc nhanh,5,6/11/2019,Positive,6,0,0
giá numbertr quá ngon trong phân khúc pin trâu thật luôn tiếc bữa mình k đặt_cọc đc giảm numberk hôm_nay mình quyết_định mua nhìu ngày suy_nghĩ thời_gian biết thế_nào hiện ok,5,4/4/2020,Positive,2,1,0
máy đeo óp nút âm_lượng lẫn nguồn cứng ấn mạnh mới ăn tháo bấm đỡ hơn number chủt ko nảy lắm màn_hình to ổn ánh_sáng trung_bình ko sáng lắm pin tạm chấp_nhận camera tệ auto focus lấy nét chụp nhoè dù giữ chặt tay loa ngoài hơi rè number chút bật lớn loa trong ok lớn mặt lưng bám khá vân tay ko xài ốp,4,17/04/2020,Neutral,0,3,2
máy vmast live nào chơi game khoẻ hơn ad ơi mua number s hàng việt_nam,5,23/02/2020,Negative,0,0,0
cập_nhật lần number cột sóng báo đc number vạch k vạch nào mặc_dù xung_quanh cột sóng tóm nhìn đến hai cột sóng cảm_giác ở sa_mạc hay trong rừng rậm ở ngoài biển đảo ấy hãng lớn sản_phẩm lllllllllllllllll,1,1/6/2020,Negative,0,0,2
mình mới mua đk number ngày máy mượt cấu_hình mạnh chơi pubg mức đồ_họa cao nhất cực mượt nhân_viên bán hàng rất dễ_thương nhiệt_tình number sao nhân_viên tên trang number sao điện_máy xanh,5,15/08/2020,Positive,2,0,0
mua về number ngày định sử_dụng app clear dọm rác k đt sài ổn tốt nhân_viên phục_vụ tận_tình,5,26/05/2020,Positive,2,0,0
khui sáng mọi thứ thật tuyệt_vời máy pin trâu mượt nhanh màn_hình nét cầm nặng_tay xíu inumber,5,1/11/2019,Positive,4,0,1
mới mua hôm hôm_nay giảm giáđau lòngmới mấy tiếng k buồn hơn luôn ai hỏi loa kép ntn k ạ,2,3/1/2020,Positive,1,0,0
hài_lòng về sản_phẩm mọi thứ đêu rât tốt nghe nhạc xem phim chơi game âm_thanh to hay,5,11/8/2020,Positive,3,0,0
tóm ok trong tầm giá numbertrnumber quá ngon muốn xịn bỏ tiền mua ip sài_ngon,5,30/12/2019,Positive,1,1,0
mới mua number ngàykết nối bluetooth ổn_định nghe nhạc tai_nghe dừng nhạc phát tiếp liên tụccảm ứng chuẩn,4,17/01/2020,Negative,0,0,1
mày sài ok ko lỗi j hết game chơi mượt ko giật lác mới mua number tuần cảm_nhận ok,5,23/02/2020,Positive,2,0,0
pin đc kì_vọng dùng đc number tiếng hết ban_đầu chơi game mượt k giật lag về cảm_ứng k nhạy lắm trong máy mới dùng nửa tháng dùng máy nhanh nóng điểm cộng ngoại_hình camera net chụp ảnh đẹp bộ lưu_trữ lớn xử_lý nhanh,4,7/6/2020,Positive,3,1,2
sản_phẩm number triệu quá ổn chơi game khá ổn pin trâu giá ngon,5,9/3/2020,Positive,3,1,0
chụp cận_cảnh đẹp quảng_cáo mở chế_độ cận_cảnh màn_hình ruồi chụp gần mờ ko rõ nét hay máy mình lỗi sạc nhanh nóng máy mua thấy máy đc dán màn_hình sẵn hộp rách tem niêm_phong nhân_viên đảm_bảo máy mới,3,13/05/2020,Negative,0,1,2
sản_phẩm tốt_đẹp chơi game mượt mát máy sao nền màn_hình dark grey viền sáng ai giống hay máy tôi lỗi,5,6/4/2020,Positive,3,0,1
máy trải nghiệm thua anumber number chậm đơ mua về xài tác vụ bình_thường bỏ gần number triệu xài tác vụ nhẹ thấy ổn,1,23/04/2020,Negative,0,0,3
sản_phẩm tốt pin trâu chơi game number tiếng camera chụp đẹp quá tốt tầm giá cảm_ơn tgdd,5,4/4/2020,Positive,4,1,0
mua tháng rưỡi bây_giờ tự_nhiên bật màn hìh bật mạng hay wifi đơ mấy phút buồn thật,3,14/08/2020,Negative,0,0,3
vân tay dc ko nhận dien khuôn_mặt ko tốt bắt sóng kém nói_chung thua máy tàu sam sung ngày kém,2,5/1/2020,Negative,0,0,2
sao camre hột quá sao thời_gian sử_dụng mua về bt sữ dụg đc khoảg numbertuần camre,4,20/03/2020,Negative,0,0,1
đth realme cnumber dùng oke pin trâu game mượt trong tầm giá numbertriệu đáng sd,5,18/04/2020,Positive,3,1,0
mình dùng number tuần pin lâu hết lắm sạc nhanh lắm luôn k giật lag hết_mình thấy camera selfie ảo quá thôi mình k thích ảo quá camera chụp đẹp lắm nhe điểm yếu nó k bật đèn led sẵng thegioididongcom xác_nhận khách_hàng nguyễn chí linh mua online website thegioididongcom mua number tuần,4,1/4/2020,Positive,2,1,1
sản_phẩm dùng khá tốt nhân_viên hỗ_trợ nhiệt_tình,4,12/5/2020,Positive,2,0,0
điện_thoại xài ổn màn_hình lớn đmx phục_vụ ok hệ hành mượt chụp ảnh sắc nét,4,8/9/2018,Positive,5,0,0
mua r mới thấy hối_hận pin quá tệ k xài tuột pin cữa hàng nhân_viên nói pin k vấn_đề khăn ứng_dụng chạy ngầm oppo renonumberf nó hút pin còn gê hơn iphone numbers plus sữ_dụng number năm mong hệ_thống khác phục,1,13/11/2019,Negative,0,0,3
máy ram number đi chạy chậm tệ pin mau hết nghĩ thấy chán pin number còn thua pin number xa,2,10/3/2020,Negative,0,0,2
điện_thoại đẹp cấu_hình tốt pin trâu chơi pubg ở cấu_hình đồ_họa thường,5,27/07/2019,Positive,3,0,0
pin lâu sóng khỏe loa to đèn_pin sáng nghe radio k tai_nghe nói_chung tốt máy hay tự_động gửi tin nhắn văn_bản biết tốn tiền k,5,7/10/2019,Positive,3,0,0
loa tặng kèm sài đc number ngày k kết_nối đc đồ tặng k bao_giờ tốt quá thất_vọng,1,8/4/2019,Negative,0,0,1
pin đầu trâu đấy vài ngày mau tuột pin camera ổn chụp numberh rưỡi đẹp,4,14/03/2020,Positive,1,1,0
sản_phẩm tuyệt_vời màn_hình sắc nét âm_thanh number loa chạy nghe to pin trâu xài lâu mới hết,5,9/10/2017,Positive,3,0,0
mình mới mua hôm_nay mặt lưng đẹp nhìn thích cực sạc nhanh chip ngon update phiên_bản mới nhân_viên nhiệt_tình mình thích,5,16/04/2020,Positive,4,0,0
mik mới mua máy đc number ngày thấy pin tụt nhanh sáng ngủ dậy mất tầm hai mấy pin number dùng nhanh hết pin nắm,3,2/2/2020,Negative,0,0,1
sản_phẩm đẹp mỏng nhẹ pin sạc nhanh dùng lâu hết ngày_ngày rưỡi thích sản_phẩm,5,9/11/2019,Positive,3,0,0
máy đẹp cấu_hình ok vs tầm giágiá ntn ko chê cả,4,17/03/2019,Positive,3,1,0
dùng number tháng mình thấy điện_thoại tuyệt_vời mức giá tất_cả ok nhà sản_xuất thay google ảnh bằng bộ sưu_tập vsmart chome bằng cốc_cốc,5,9/5/2020,Negative,1,1,1
pin trâu thoải_mái cày phim tội sóng_sánh yếu vs đt khác hàng việt nam đánh_giá numbersao,5,19/02/2020,Positive,2,0,1
máy chế_độ quay_phim chậm nhanh khôngmáy sử_dụng mau hết pin nóng máy,5,14/02/2020,Negative,0,0,0
máy sài mượt pin trâu camera chụp hình đẹp ok shop tư_vấn nhiệt_tình,4,3/3/2019,Positive,4,0,0
mình mới mua hôm tgdd tt phong châu phù_ninh phú thọ nhân_viên tư_vấn nhiệt_tình ân tốt máy vân tay nhạy nhận_diện khuôn_mặt nhanh nói_chung đáng chê cả,5,20/11/2019,Positive,3,0,0
ok kiếm phụ_kiện khó quanhững chíp còn chíp note number plus còn nào ngon hơn,5,15/08/2020,Positive,2,0,1
tuyệt sài chơi game tốt à ko mật_khẩu vân tay thôi chụp hình rát đẹp cầm sướng tay,5,20/07/2019,Positive,4,0,1
dùng number tuần sản_phẩm nhân_viên tư_vấn máy ổn bạn muốn đt chủ_yếu chơi game kh chọn bản_thân mình mua đt đáp_ứng học chủ_yếu kh đòi_hỏi hơn pin tốt_ngày sạc number lần máy mượt vân tay nhạy camera đúng oppo ai chê mình thấy đt tốt đt nào ưu nhược_điểm riêng quan_trọng hơn tiền nào,5,16/05/2020,Positive,6,1,0
tam đc về mọi thứ pin trâu hơi giống lumia number hồi xưa tớ hơn nguyên khối,4,16/07/2020,Positive,2,1,0
mới mua hôm quanhân_viên tư_vấn nhiêt tìnhnhưng đem về trải nghiệm ôi thôichỉ bật numberứng_dụng chạy tất_cả ứng_dụng khácpin xuống nhanhchơi liên_quân giật kinh khủngchỉ nhận tin nhắn thôi xem xong một trận,3,2/6/2020,Negative,1,0,3
mới vừa mua sáng naysử_dụng biết máy thế nàonhưng number sao về chất_lượng nhân_viên phục_vụ tại số number huỳnh văn_lũy phú lợi bình dương máy khởi_động lần đầu_tiên thì hơi nóng đó ổn_định trở_lại đã bình_thường cám_ơn em nhân_viên kỹ_thuật tgdd nhiệt_tình chu_đáo mua hàng tại cần lo_nghĩ gì,5,5/1/2020,Positive,1,1,0
sản_phẩm tốt pin trâu nhân_viên phục_vụ nhiệt_tình ko tai_nghe tầm number tr mới sp rẻ đc r,5,12/7/2020,Positive,3,1,0
máy khá ổn pin tốt camera tạm ổn bắt wifi tốt chơi game mượt thỉnh_thoảng đơ máy thoát,4,4/7/2020,Positive,3,2,0
tôi thấy bạn ý_định mua con suy_nghĩ bỏ thêm numberk mua em note number pro bản pro màn_hình độ sáng tốt hơn camera tốt hơn bạn quan_tâm nhất nó ko lỗi vặt note numbers tôi mua note number pro dùng khá tác vụ trong ngày viên pin còn number khoảng numberhnumber pin khá trâu_bò camera chụp sướng khỏi chê ảnh chụp dc em nó,5,5/6/2020,Positive,4,0,0
pin kém sụt nhanh hơn sơ đánh_giá numbermah dù xài wifi liên_tục pin sụt giống kiểu dùng mạng đi dộng khá lo_lắng,2,1/8/2019,Negative,0,0,1
mk mua number ngày đầu thấy ổn giờ hơi tệ một đêm đến sáng bật chế_độ tiết_kiệm pin tối_đa mất hết gần number mk mới sài numberp máy nóng đôi k sài máy nóng camera mờ,2,16/03/2020,Negative,0,0,4
màn_hình hd plus number triệu hiệu_năng ko biết sao màn_hình giá chát,1,20/09/2019,Negative,0,1,2
máy tầm tiền chip yếu quá chơi game lag wifi kémcam xấu mua redmi note number ngon hơn máy chắc dùng lướt wed xem phim học thôiko game đc đâu cân_nhắc mua,3,30/05/2020,Negative,0,1,2
lỗi sạc nghiêm_trọng sạc nóng máy báo nóng liên_tục làm dám sạc ban_đêm mang đi bảo_hành cháy chui sạc khuyên mọi người mua,1,15/05/2020,Negative,0,0,2
quá tuyệt_vời tai_nghe tặng kèm cực nhạy luôn mở nắp kết_nối airpod luôn màn_hình quá mượt oppo ngày chất_lượng number sao,5,29/04/2020,Positive,3,0,0
chủ_yếu mua về chiến game dùng dc khoảng hơn numberh liên_tục test game free fire võ_lâm_truyền kỳ mobile máy khá ok nói_chung hài_lòng,5,15/07/2020,Positive,2,1,0
máy xài đẹpchụp cận_cảnh khỏi chê luôn chơi game mượt nói_chung trong tầm giá ok nhá,5,13/07/2020,Positive,4,1,0
mình mua máy cách number tuần giảm đc numbertrnumber cảm_thấy máy dùng ok pin trâu sạc nhanh game mượt nhận_diện khuôn_mặt hơi chậm,5,5/4/2020,Positive,4,0,1
máy dùng chíp ăn giang phảignumber khoảng number ứng_dụng nhè tính game load number cảm_ứng mấy cơn number triệumàn hình đứng khoảng numbers liên_tục ngày number lầnloa ngoài nghe nhạc dở_tệ rèmàn hình hd mình đạt đến mức hd mới mua mới dùng number ngày đơ liên_tục đúng hàng tàu lần đầu lần cuối dùng hàng tàu,1,10/4/2020,Negative,0,0,3
hiệu_quả_thực_tế tương_thích cấu_hình máy_tính_năng hạn_chế hoặc,1,3/3/2020,Negative,0,0,1
mình dùng máy number thời_gian thấy ok máy nhỏ gọn thuận_tiện pin dùng ok cấu_hình cao,5,13/09/2018,Positive,4,0,0
sản_phẩm dùng ổn_áp trong tầm giá hiếm thấy máy giá rẻ ss đc trang chip set sgnumber máy nhỏ gọn cằm nắm bỏ_túi dễ_dàng number mình thích smart phone màn nhỏ v nhỏ hiển_thị ít rỗ camera tạm cam hơi nhòe mình b trong tầm giá ko đòi_hỏi đc thêm chấp_nhận đc pin numberk tưởng_chừng ít dùng đủ đối vs cá_nhân mình trong number ngày sạc kha_khá dùng củ sạc ngoài numbera sạc máy numbera cấu_hình ổn chiến game mặc_dù ko mượt lắm đc tối_ưu tốt chơi game ko nóng máy loa khá to rõ mình bật max âm ko rè mấy bạn khác nói còn cả dolby atmos tuyệt_vời hđh thân_thiện dễ sd đc chạy sẵn android number thích luôn thay_đổi ko ổn_định nói_chung hài_lòng vs số tiền mình bỏ,5,23/03/2020,Positive,4,2,1
mua number tháng xài ok thấy lỗi nói_chung tốt hài lòngnhân viên ok thanks tgdd,4,7/9/2018,Positive,2,0,0
nay mới thời_gian thế_giới di_động mua iphone number pro max hỗ_trợ nhanh nhân_viên nhiệt_tình,5,9/11/2019,Positive,1,0,0
mua number tháng máy im mới pin còn number mọi tác vụ ok camera chụp ảnh quá tuyệt game mượt khỏi chê quyết_định đúng mua,5,1/7/2019,Positive,4,1,0
mẫu đẹp mỏng sài hơi chất nhé đặc_biệt cây bút_tích_hợp tính_năng mới hữu_ích công_cuộc_sống nhé sao tôi chọn máy t thích nó i love samsung,5,29/08/2019,Positive,4,0,0
vân tay quá tệ màn hinh tự thoát xem youtubekhe sim ăn kochán,1,21/09/2019,Negative,0,0,3
sp tuyệt_vời chơi game lướt web tât cả mượt chụp hình đẹp màu bắt_mắt,5,9/8/2020,Positive,3,0,0
mới mua number tháng nút âm_lượng kẹt cả number nút giảm âm tăng_âm_lượng đánh_giá thấp oppo,1,23/06/2020,Negative,0,0,2
nói_chung máy khá ổn tầm giá mình chơi game ít chụp hình đánh_giá sơ cả number ổn kg nóng máy chơi game mượt thích màn cong mn tranh_thủ mua giảm_giá ai đợi giảm xuống number tr chắc hơi khó,4,10/5/2020,Positive,3,1,0
máy pin cực trâu mk chơi pubg gần numberh máy ko nóng ấm thôi ai chơi game xúc e rẻ chất,5,12/4/2020,Positive,4,0,0
điện_thoại chậm con rùa bò tương_thích_ứng_dụng google my viettel,1,21/03/2020,Negative,0,0,1
máy mua về dùng number tháng giật đơ lag dù mình đóng hết ứng_dụng chạy ngầm đúng máy tàu thôi,1,29/05/2020,Negative,0,0,2
mua gần number tháng đầu sài tốt cập_nhật wifi yếu sim viettel numberg pin hao nhanh nóng loa tụt âm_lượng vô facebook youtube game đôi ngoài thật đáng thất_vọng,3,1/1/2020,Negative,0,0,4
mua sáng nay cảm_nhận ban_đầu tốt mát mượt đc chị nhân_viên tư_vấn nhiệt_tình_cảm_ơn điện_máy xanh ạ,5,28/05/2020,Positive,3,0,0
sử_dụng ít hôm mình thấy thế pin dung_lượng khá bạn nào kết_nối tai_nghe đồng_hồ blut k dùng pin tụt khá nhanh về lỗ sạt cắm cảm_giác nó khá lỏng cảm_biến vân tay nhận_dạng đc mượt lắm,3,10/2/2020,Negative,0,1,2
mới mua hôm tôi cảm_thấy cx tốt ạchơi game cx mượt tôi cảm_thấy phục_vụ nhân_viên tgdd tốt,5,30/07/2019,Positive,3,0,0
mọi thứ tạm ổn trong tầm giá con chip number chạy trình_duyệt mượt quảng_cáo,2,15/06/2020,Neutral,0,2,1
tầm trung phân khúc samsung ngon hơn hay đơ treo loa vv ko long,1,4/4/2020,Negative,0,0,4
đĩnh công_nghệ iphone number plus chơi game mượt camera chụp đẹp wifi bắt sóng tốt,5,9/6/2017,Positive,4,0,0
gần numbertháng trk t thấy pin k trâu mấy còn nhung khác thj cug ok thấy pin k trâu j mấy redmi thuoc thể loi pin trâu t thấy pin k trâu j mấy,3,5/4/2020,Negative,0,1,1
máy mượt pin trâu hiểu cài nhạc ở mpnumber làm nhạc chuông khoảng number ngày máy tự_động mất nhạc chuông thay nhạc chuông mặc_định điện_thoại mặc_dù tắt nguồn khởi_động thử cài tình_trạng còn ngoài thấy máy khá ổn,4,1/8/2020,Positive,3,0,1
mới mua mới nay giảm con number ss rớt_giá thê_thảm xài cg ok pin it mạng xài tầm dc numberngay cảm_ứng nhiu ng đánh_giá k nhạy điểm hơi tệ phần chụp hình m thích dòng củ hơn jnumber ro numberprime jnumber chụp m thich hơn cá_nhân m cảm_thấy z,4,22/03/2020,Negative,0,1,4
máy nhanh mạnh thiêt kế đẹp chụp hình xóa_phông đẹp lem đầu tưởng face id bất_tiện tiện_lợi,5,3/1/2019,Positive,3,1,0
máy xài mượt nóng máy pin bền xem phim sắc nét chơi game ổn chụp hình tạm ổn thời_trang nói_chung giá tiền xài đáng,5,26/11/2019,Positive,5,2,0
điện_thoại sài vân tay đúng tệ mua năm chơi game ngày lag mở bong_bóng zalo vs face nhắn_tin giật kinh_khủng quá tệ,2,9/5/2020,Negative,0,0,3
thật nói vivo unumber quá ngondưới number triệu quá thứ ngon con chip snap numberpin number mah sạc nhanh numberwnói chung mọi người mua máy,5,28/12/2019,Positive,3,1,0
ok màn_hình to xem phim ok sang chảnh sạc pin nhanh ok pin trâu nói_chung hài_lòng nhân_viên tgdd nhiệt_tình tuyệt_vời,4,7/10/2019,Positive,6,0,0
thể nói best choice trong tầm giá hơn hẳn thương_hiệu khác phân khúc màn_hình to miui number hiệu_ứng độ mượt cao ngày hoàn_thiện hơn number bản cập_nhật pin trâu khỏi nói trung_bình numberh onscreen bộ number camera đa tính_năng thu sáng tốt ai chế_độ khác nhau mi number năm luôn hài_lòng,5,21/04/2020,Positive,5,1,0
đổi number lần mic nói làm người nghe rõ đổi cảm_thấy ngại luôn đổi điện_thoại khác mất number,1,6/3/2020,Negative,0,1,1
mình dùng number tuần thấy mọi thứ ổn nhỉ chẳng lỗi cả camera tầm ổn,5,11/4/2020,Positive,2,0,0
sản_phẩm tốt giá hợp túi_tiền nhân_viên thân_thiện hài lòngai nhu_cầu chơi game mua còn muốn pin trâu xem sp khác,5,19/08/2019,Positive,4,0,1
bản update mới cải_thiện hiệu_năng rõ_rệt tầm number triệu máy khá tốt,5,18/04/2020,Positive,2,1,0
điện_thoại sử_dụng tốt chụp ảnh đẹp pin sài lâu màu sơn bền màu k nổ sơnmình hài_lòng mua sp,5,9/9/2018,Positive,4,0,0
ok tốt ổn trong tầm giá tệ đánh_giá khác mượt pin trâu camera ổn sạc hơi chậm,4,7/7/2020,Positive,3,2,0
mọi thứ ổn trừ wifi bắt wifi kém thường_xuyên dis wifi máy khác bên cạnh dùng wifi ổn máy mình mất wifi liên_tục,2,9/11/2019,Neutral,1,0,1
mọi thứ ok trừ gamemong anh sam sửa lỗi người tiêu dùngnhư con mnumber tui sử_dụng mới mua ve_lỗi cảm_ứng suốt mới cập_nhật giờ đở cấu_hình yếu quá gánh game nổicòn anumber chán anh sam quá lẽ tui về apple vĩnh_biệt anh sam bài viết anumber cùi bắp,3,6/5/2019,Negative,1,0,3
máy ngon mượt ạ cấu_hình đẹp rẻ anh_chị tận_tâm em number sao em cảm_ơn number,5,16/03/2020,Positive,4,0,0
quá tệ cảm_ứng nhảy loạn_xạ bao_giờ mua điện_thoại tgdd thất_vọng,1,10/1/2020,Negative,0,0,3
sản_phẩm tốt ạ sao nhanh hết pin wa number pin sài number tiếng đồng_hồ hết ùi bằng anumbers bữa mình mua còn cx ok nhân_viên zui zẻ nhiệt_tình ạ chấm number điểm hihi mãi ủng_hộ tgdd ạ,5,10/11/2019,Positive,2,0,1
xài ngon máy ko quá nóng max setting pin lâusạc numberw khỏi bàn cam rõ nét đặt biệt nhân_viên nhiệt_tình,5,7/8/2020,Positive,5,0,0
mới mua trải nghiệm một ngày máy ngoại_hình thiết_kế khá đẹp_mắt camera chụp hình đẹp loa nghe nhạc chất sạc pin đầy tầm number phút ok nói_chung đáng mua trong tầm giá number triệu game mượt hiện_tượng lax giật xét trong tầm giá con nào đối_thủ,4,15/08/2020,Positive,5,1,0
mua sài dc number tháng chơi game liên_quân pubg giật lag dc mấy tuần đầu chơi mượt vêg ngày lag chơi game,1,26/04/2020,Neutral,0,1,0
mới mua trả_góp một ngày ngoại_hình thấy máy đẹp chắc_chắn về cập_nhật ngày bản vá mới nhất tắt chế_độ hiệu_ứng động thấy máy mượt cảm_ứng nhạy chơi game chip numberg mượt lag mình chụp hình chụp thử vài tấm thấy chủ_yếu lưu khoảnh_khắc nhược_điểm cảm_ứng vân tay đặt ở cạnh bên hơi bất_tiện cầm trái tay camera hơi to thích kiểu popup hơn mở khoá cảm_ứng thỉnh_thoảng hiển_thị icon hình nền làm tóm tầm giá tới numbertr một máy toàn_diện đáng mua tuy vài lỗi nhỏ sắp tới khuyến_mãi ai còn lăn_tăn hãy nhanh tay numbertr quá_đáng đồng_tiền,5,13/08/2020,Neutral,2,4,0
mọi thứ ok hết trừ number lỗi âm ảnh màn hìnhđã đi bảo_hành number lần mới sài đc number tuần,1,13/12/2019,Negative,0,0,1
máy tốt trong tầm giá camera ổn pin trâu sạc nhanh cấu_hình mượt thiết_kế đẹp tiết dùng màn amoled nói tóm_chê,5,5/2/2020,Positive,5,2,0
máy xài êm hết bảo_hành lỗi chụp hình xoá phông đẹp khỏi nói,5,8/9/2018,Positive,2,0,0
máy dùng tốt mượt pin number mah dùng lâu nhân_viên đmx phục_vụ nhiệt_tình chu_đáo,5,19/07/2020,Positive,3,0,0
mới mua hôm sao máy sài nóng nhanh hết pin chơi trận liên_quân ko mở loa hết numberchán quá giờ lo mua biết làm_sao bây_giờ,3,20/05/2019,Negative,0,0,2
dùng tạm ổn thực nói máy kém bền mới đánh_rơi nhẹ number thôi màn_hình máy joy number tôi nát bét hết màn_hình bây_giờ mới hs thôi báo_giá thay mh hết hơn numberk tiền đâu đủ,2,19/03/2020,Negative,0,1,2
thật máy tốt nhân_viên phục_vụ tốt yên_tâm tuy_nhiên hơi thất_vọng về chính_sách khách_hàng thân_thiết tgdd ko biết mang mác khách_hàng thân_thiết làm hy_vọng tgdd cải_thiện khâu hơn chắc làm khách_hàng mới bên khác về,3,30/05/2020,Positive,1,1,0
giống number ngày đầu xài thay pin trâu lắm xong h nó tuột pin nhanh lắm nó nhanh hơn mấy hôm trc,3,16/04/2020,Neutral,0,1,0
e number lần xl phiền đến a chị e thật thấy sai_lầm mua máy r e muốn lời_giải_đáp bắt wifi giật chơi game mấy máy cùi bắn pupg r liên_quân freef giật k bắn đc mai e pk thế_giới di_động coi e k thể bỏ numbertr dùng con máy thế đc,1,26/08/2019,Negative,0,1,3
máy mới mua màn_hình đẹp cầm nắm tốt camera lồi chụp thấy hk dc đẹp sáng lắm ban_đêm ban_ngày rõ game chiến tay pin thấy quảng_cáo number sài bình_thường bao điện_thoại khác chi giá còn number tr ổn tiếc mua sớm quá,3,7/4/2020,Negative,2,2,2
noi chung mọi thứ ok trong tầm giá rồichỉ number số lổi vặt fần mềm thôihàng vn còn mới mắt kinh_nghiệm bằng máy tàu lâu rồicố gắng nghe người dùng phát_triển cạnh_tranh máy tàu thôi,5,16/03/2020,Positive,1,1,0
mk mua hàng number tuần pin ok game ổn mk nhắn_tin bàn_phím tự chỉnh chữ khiến mình nhắn_tin vội hơi khó_chịu chút cam hơi ảo chút tay nhung nc chung tâm giá ok lắm mk number sao chờ tg sử_dụng xem sao mk đánh_giá tiếp,4,20/06/2020,Positive,3,1,1
giá_trị tốt khoản tiền bỏ cầm_chắc_tay mẫu_mã đẹp sử_dụng khá mượt,5,1/5/2019,Positive,3,1,0
mới mua pin number hao quá nhanh đêm bay mất number trong tắt hết ứng_dụng chạy ngầm vs mạng kết_nối r dùng liên_tục chắc đc numberh thấy thua cả con oppo fnumber dùng đc hơn number năm r đẻ đêm ms hao number còn ổn máy ko nóng lắm,3,29/02/2020,Negative,1,1,1
sài oke chức_năng két nối bluetooth đi đường móc coolpad nghe gọi thoải_mái tiện_dụng good,5,20/06/2019,Positive,2,0,0
mình mua đc hơn number tháng đầu nhận_diện khuôn_mặt vân tay còn chậm bản update mới nhất vấn_đề đc xử_lý nhận_diện mặt tay giờ ổn còn xài êm vấn_đề mấy người kéo nhau đánh number sao hiểu xài kiểu mình thấy hoàn_toàn ổn nhé,5,19/04/2020,Positive,1,0,0
máy tốt chơi game ok lướt web hoặc fb mượt đáng_giá tiền mua máy,5,1/2/2020,Positive,3,0,0
máy mới mua number ngày lỗi sọc màn_hình quá tệ,1,30/04/2020,Neutral,1,0,1
thái_độ bảo_hành nhân_viên tgdd vivo center cực_kì thiếu trách_nhiệm tình thoái_thác lỗi nhà sản_xuất,1,19/12/2019,Negative,0,0,1
sản_phẩm quá tệ phần_mềm thi ko cập_nhật pin dc thi sac làm_sao ko lẽ cứ rút cắm vào sac lai hoài,1,4/6/2020,Negative,0,0,2
pin dùng khá lâu máy khá mượt loa hơi nhỏ_to hơi bực em người hay sử_dụng trình ghi_âm điện_thoại ghi_âm dè âm_thanh ngắt_quãng khó_chịu,3,12/5/2020,Positive,2,0,1
đúng thể dậy người tiền_tiêu tiền game thủ máy quá đắt còn bạn thu_nhập trung_bình dám ngĩ rẻ hơn mua người tiền vertu nghe gọi họ còn mua huống_chi blackberry thương_hiệu sánh ngang tầm iphone thiết ngĩ tiền mua,5,25/10/2019,Negative,0,0,1
thất_vọng mua hơn tháng đơ máy màn_hình nhảy lung_tung trả tgdd mất_toi triệu bạc,1,1/11/2019,Negative,0,0,4
hàng kém chất_lượng máy mới mua đầy number tháng dùng thỉnh_thoảng đơ máy,1,12/3/2020,Negative,0,0,2
công_nhận con pin quá tuyệt_vời máy mượt ổn_định trong tầm giá numbertr đánh_giá number sao sp,5,9/11/2019,Positive,2,1,0
sản_phẩm dùng mới thíchnhưng hay đứng máy mặc_dù wifi number cục nhân_viên thân_thiện khách_hàng cảm_ơn điện_máy xanh,4,12/9/2019,Positive,2,0,1
ngon mới lấy về ság note number note number thấy cảm_giác phê gấp đôi đợi thời_gian xem thế_nào,5,17/12/2019,Positive,1,0,0
mình mới nhận máy chiều_hôm mình hy_vọng chụp ảnh thất_vọng tràn_trề ko xứng giá tiền bỏ,1,1/1/2020,Negative,0,0,2
mình dùng sp anumber number tháng màn_hình chia thành number phần sáng tối đi bảo_hành tl máy âm_bản chơi game bảo_hành tự đi thay màn_hình về mình đổi sp anumbers dùng dc number tháng tương_tự bên gười ta bảo_hành quá thất_vọng dòng samsung chia_tay,1,24/04/2020,Negative,0,0,2
dùng chán ko đáng numbertrphòng kín sóng kém numberg ko chạy numbercột sóngwefekém hơn máy khacmua đt nen xem đánh_giá trướcnếu tren numberthi mua moi người ko nen muadùng ức_chế,3,3/7/2020,Negative,0,0,3
sài ok pin chơi game nhanh hết còn đọc bao lướt face dc nguyên ngày chụp hình đẹp,4,27/07/2019,Positive,4,0,0
chất_lượng ảnh chụp xấu mờ quá zoom gần hầu bể nét hình hết à,1,20/09/2019,Negative,0,0,1
cảm_giác tuyệt_vời ko còn hiện_tượng hao pin ios number chơi game khỏi chê mặc_dù sx khá lâu,5,11/5/2019,Positive,3,0,0
giá tiền thế con ngon pin tốt xem youtube facebooknumber ngày ok đợi_chờ giá tiền thế mình người việt một lần ủng_hộ hàng vn nhamình đánh_giá riêng cá_nhân mình thôi,5,23/02/2020,Positive,3,1,0
máy ram number g dùng chất_lượng đến giá_thành hình_thức hơi thô,5,17/04/2020,Positive,2,1,1
máy khá mượt tầm giá ok gọi videos call hình_ảnh rỏ âm_thanh khá ổn máy đẹp hợp_thời_trang nữ_tính ok,3,11/2/2019,Positive,6,0,0
chuyển ip notenumber thật đáng đồng_tiền camera chụp hình đẹp sài cả ngày tới tối pin còn hơn number chơi game mượt number sao,5,2/1/2020,Positive,4,0,0
hộp nguyên siêu_thanh_toán mới coi máy an_tâm về chất_lượng máy đẹp khỏi chê,4,21/09/2018,Positive,2,0,0
đt mới mua number tháng tự_nhiên chơi game hay dùng number ứng_dụng nào nó văng crome number phút văng cay,1,28/03/2020,Negative,0,0,1
