comment,n_star,date_time,label,positive_count,neutral_count,negative_count
cảm_nhận number ngày sử_dụng mọi thứ tốt màn_hình nhìn hơi ảo xíu còn mọi thứ đỉnh trong tầm giá game chụp ảnhmáy nóng tưởng_tượng sài ipnumber còn nóng hơn ấn_tượng nhất viên pin liên_quân liên_tục number tiếng còn hơn number thanks tgdd dầuchâu phú nhiệt_tình chu_đáo vs xiaomi sản_phẩm tuyệt_vời ntn,5,18/11/2019,Positive,5,0,1
sài hơn numberthang number ngày wifi lỗi chơi liên_quân hai ngất kết nói va tac wifi lun con lai moi thu ok,3,21/05/2019,Neutral,1,0,1
chả hiểu bố chê_bai ở number con dt mức giá number củ cấu_hình vs pin ở tầm giá quá ổn t dùng number tháng nay chả vấn_đề chơi game cả ngày mới hết pin t chơi summoner war nhé k nhẹ đâu điểm trừ k sạc nhanh thôi chả sao ngày sạc number lần đi ngủ,4,18/11/2019,Neutral,1,2,0
máy dùng tệ quá pin mau hết numberknumber thua numberk mất tụt quá nhanh chơi liên_quân number trận hết number huhu,1,15/05/2019,Negative,0,0,2
thao_tác tối_ưu_hóa lỗi đăng video youtube thư_viện trực_tiếp_ứng_dụng youtube cảm_giác cầm nắm khá ổn camera máy bức ảnh khá bình_thường chê hay khen biết_mấy ông mua máy rơi lần nào tui rơi đúng lần khoảng_cách tầm numberm nứt luôn phần cảm_ứng hơi ố chỗ nứt âm_thanh tui đánh_giá cao phần âm_thanh nghe ấm tốt lắm khá nhỏ điểm ưu_tú nhất lẽ đến mặt lưng dạng vân khá bám tay tốt,4,22/05/2020,Negative,0,2,2
ok cấu_hình đẹp pin sài lâu độ phân_giải sắc nét full hd xứng_đáng mua number sao nhân_viên bán hàng tu vắn nhiệt_tình,5,18/02/2020,Positive,4,0,0
máy dùng pin lâu hết màn_hình to nhìn rõ khắc_phục lỗi bắt wifi kém ok number sao ủng_hộ hàng việt,5,28/02/2020,Positive,2,1,1
đổi thử sang vivo quá bất_ngờ máy siêu mượt giá mềm câu hình khủng chơi game liên_tục number tiếng mát máy đáng tiền mọi ng mua number sao,5,18/05/2020,Positive,2,0,0
máy sử_dụng đc tháng đánh_giá tôimáy ko đc tốt lắm tắt màng hình mất wificó tự tắt nguồn âm_thanh mất khởi_động pin ổn nói_chung thấy chán,3,27/04/2020,Negative,1,0,2
mới mở bán bạn nhìn số_lượng máy đổi trả biết mua hay bạn chọn sản_phẩm khác tốt hơn,1,23/05/2020,Negative,0,0,1
con khá ngon giao_diện đẹp hông biết cách chụp màn_hình_thế_nào thôi v,5,14/10/2019,Positive,2,0,0
samsung cập_nhật mượt mọi người thử trải nghiệm anumber đi hối_hận đâu,5,19/05/2019,Positive,2,0,0
mìh đặt_hàng mới mắt bàn_phím nt hoi chậm ko đc mượt đã tùy_chỉnh thi cung zay sử_dụng thỉnh thoản hây lác dù khởi_động lạivs tầm giá mới đặt_hàng number mình thấy kô hợp vs giá tiền,3,6/12/2019,Negative,0,1,3
ngon pinv trâugame mượtk giật k lagchuân hàng việtcam nét mạng ổn địnhvân tay hơi chậm tý ổnso giá ok,5,16/02/2020,Positive,4,2,0
máy trầy sẵn giờ lỗi đổi trả tgdd k đôi kêu khách làm trầy mới mua number ngày,1,31/05/2020,Negative,0,0,2
sài đc mấy ngày tưởng number hôm đến giờ tự mất nguồn sạc numberp pin sạc thêm numberp nhảy number lỗi ko biết,1,22/10/2019,Negative,0,0,1
đt dùng number ngày thấy oknhân viên bán hàng nhiệt tìnhthanks em ở tgdd ở ngã tư đất_thánh,5,14/07/2020,Positive,2,0,0
pro max xài mượt chụp ảnh siêu nét chipp_chấp tất_cả loại game mượt note number thật đc màn_hình ngon,4,13/03/2020,Positive,2,0,0
máy tốt thiết_kế đẹp giá_cả chăng nhân_viên bán hàng nhiệt_tình thân_thiện,5,27/04/2020,Positive,4,0,0
sử_dụng number tuần gặp lỗi đứng màn_hình vô app pin trâu tạm ổn_định hiệu xuất chơi game tạm ổn loa quay video màn_hình number đường viền đen full hết màn_hình tầm giá numbertr chơi game ok,3,21/04/2020,Neutral,1,4,1
sản_phẩm sài quá êm pin trâu đầu hoang_mang về google tư_vấn rõ_ràng an_tâm sử_dụng mấy hôm mới mua number con về sài quá êm bn liêm nhân_viên huawei number kha vạn cân hỗ_trợ nhiệt_tình number sao luôn,5,29/07/2020,Positive,3,0,0
sp khá tốt tuy_nhiên độ sáng màn_hình ưng_ý mấybật fun cả độ sáng tối_om,3,13/05/2020,Neutral,1,0,1
xài number ngày cảm_nhận máy đẹp cấu_hình mạnh pin trâu thích_hợp làm lâu_dài ko biết asus ko number năm xài asus giờ đổi xiaomi,5,1/7/2020,Positive,3,0,0
mua number tháng sài oknhỏ gọn thích_hợp bạn nữ nào thích nhỏ_nhắn xinh xắnrất tiếc giờ ko bán xs,5,9/6/2020,Positive,2,0,0
máy bắt sóng quá tệ nhất ở trong phòng còn mọi thứ ổn wifi đỡ hơn trong tầm giá ngon,1,15/08/2020,Negative,1,1,1
máy dùng okpin trâu chơi game mượt nhân_viên tư_vấn nhiệt_tình đánh_giá number,5,22/04/2020,Positive,4,0,0
đẹp tốt lắm bạn mua đem về xem đi nhé mùa dịch ni khó mua lắm ấy mình tham khảm mạng,5,6/4/2020,Positive,2,0,0
number ngày sử_dụng tính_năng unumber ok trong tầm giá camera bình_thường hài_lòng,4,8/3/2020,Neutral,1,2,0
thật nói tầm giá chính hãng kg con nào bằng đâucòn riêng về con ss anumber tui thật quá thất_vọng,5,15/02/2020,Positive,1,1,0
sản_phẩm tồi_tệ nhất tôi muacực kì thất_vọng vói con máy tệ quá_xá tệ,1,31/10/2019,Negative,0,0,1
âm_thanh nghe nhạc sướng tai luôn màu hồng sợ chóc sơn dùng number tháng ốp bọc thấy vấn_đề hài_lòng,4,3/4/2017,Positive,3,0,0
mình mua về tới nay number tháng khoảng number ngày điện_thoại hỏng pin mấy ngày gần dùng pin sáng hôm gần hết pin tới ngày hôm_nay điện_thoại hoàn_toàn hỏng pin mình sạc pin điện_thoại dùng mua về dùng mấy hôm đơ nhân_viên bảo xóa cài_đặt đi cài ổn mình xóa_đi làm thỉnh_thoảng lướt face đơ mình nghĩ mạng thứ đến hôm_nay mình cảm_thấy đáng mua máy mình mua máy mới về đc khoảng number ngày nhân_viên giới_thiệu giờ cảm_thấy hối_hận dùng máy ai suy_nghĩ mua máy cân_nhắc,1,5/3/2020,Negative,0,0,3
mình thấy mọi thứ ổn ngoại_trừ sạc hơi chậmthêm hàng việt mình thế ok rồitôi hài_lòng về sản_phẩm,1,22/01/2020,Neutral,1,0,1
chất_lượng bảo_hành kémmình mới mua cai numbers mới dùng đc mấy tháng sạc ko pinđem bảo hànhkêu chỗ sạc_ẩm tháo máy_sấy máy ko nước_dùng bình_thường sạc ko thuisấy xong về máy sạc kochánmà kêu chẳng thà hư thaynhưng ko hư ẩm jo sạc ko đc giờ thay mất numberz thui tui đâu mua ở tgdd đâu chấp_nhận giá cao hơn ngoài chế_độ ko tốt,1,14/02/2020,Negative,0,0,2
mình mới mua khoảng number ngày pin cực trâu cảm_ứng loạn number tí mọi thứ cực nhạy game chạy cực mượt nóng đáng_giá tiền lắm,5,17/06/2019,Positive,3,0,1
củng okmà mải hơi nóng đứng máy hoài luncó cách nào khắc_phục,1,13/02/2020,Negative,0,1,1
ngày thứ number tôi sử_dụng máy nói_chung khá ổn_định pin tuy number đáp_ứng chuẩn cả ngày làm điểm number huawei pnumber lite máy khá đẹp nhân_viên phục_vụ nhiệt_tình chu_đáo mình khá hài_lòng,5,15/10/2019,Positive,4,0,0
mới lấy dùng ok tạm chấp_nhận dc pin khỏe sac nhanh tong màu hơi nhạt thể bổ xung màu_sắc chỉnh mực độ chi_tiết chữ bàn phiếm ko sắc nét máy chắc màn_hình lớn điểm trừ ko dán cường_lực phụ_kiện em nó tgdd dc,4,26/04/2020,Negative,1,1,2
pin xài lâu lướt_mướt màảnh chụp sắc nétgiao diện đẹp mắtít lagthích hợp xài,5,5/11/2019,Positive,4,0,0
sản_phẩm thiết_kế đẹp màn_hình to cấu_hình mạnh ưng_ý sản_phẩm choi game tot khong co van de gi,5,19/06/2020,Positive,4,0,0
mua máy mấy thanh_niên vn mua đc con máy giá number triệu kêu muốn con máy numbertrieu quá,5,28/05/2020,Negative,0,0,0
mình mới mua máy anumber về sạc nghe nóng máy ko biết ko mong moi người giải thich hộ,4,21/07/2020,Negative,0,0,1
mẫu_mã đẹp camera độ nét cao chạy nhanh mình thích iphone độ bảo_mật cao pin bền,4,19/06/2018,Positive,5,0,0
máy quá chất_lượng tầm giá cầm tay dùng mượt pin sạc nhanh dùng gần number ngày mới hết chụp ảnh siêu đẹpnumbercscriptnumbere,5,29/07/2020,Positive,5,1,0
tuyệt_vời sản_phẩm tốt trong tầm giá nhân_viên thân_thiện tư_vấn nhiệt_tình mua,5,11/8/2020,Positive,2,1,0
mua dc number tháng lội bộ sắc cảm_thấy thất_vọng tâm già nàyvẫn tay chậmmờ khóa khuôn_mặt tệ vô cùngmang hình hd thưa mang hình jnumber hd còn sát nét hơn nhịu,1,21/05/2020,Negative,0,1,4
mua number tuần tất_cả ổn thấy phát_sinh vấn_đề cả pin trâu chụp ảnh nét,5,22/07/2020,Positive,3,0,0
máy khá mượt chơi game lâu_lâu lag pin mau tụt camera đẹp lắm máy ít nóng chip snapdragon number thể_hiện tốt bắt wf hơi kém xíu nv phục_vụ nhiệt_tình đáo,3,3/6/2019,Negative,1,1,3
mới mua sử_dụng một ngày cảm_thấy sướng máy màn_hình to cầm pin trâu_bò chip khỏe_tác vụ mượt thiết_kế độc lạ chắc_chắn hề hối_hận mua máycó hơi tiếc nhân_viên phục_vụ còn nhiệt_tình,5,10/8/2020,Positive,5,0,1
máy dùng ok ss a luôn mẫu mới tôi đag mog chờ anumber vs anumber mnumber hy vọg tốt_đẹp,5,4/8/2020,Positive,1,0,0
test xong mua numberh sài tới numberh mất number pin quá ok máy đẹp tiết mua trả_góp quà tt,5,12/1/2020,Positive,2,0,1
sản_phẩm tuyệt_vời mấy anh_chị nhân_viên nhiệt_tình ghê mới xài thấy lạ,5,11/10/2019,Positive,2,0,0
tôi hài_lòng điện_thoại mạnh tôi mua em tôi một thế mong nó tốt thế nhé,5,28/05/2020,Positive,2,0,0
sp tốt pin khoẻ cảm_đẹp tin_tưởng mua hàng ở điện_máy xanh,5,24/06/2020,Positive,4,0,0
giá tốt cấu_hình khủng camera sắc nét chê perfect,5,18/01/2020,Positive,4,0,0
chạy android number khá mướt mình lướt wed cả ngày hao pin khá thấp tầm number khá ổn trong tầm giá camera,5,21/03/2020,Positive,3,2,0
máy ngonmua gần number tháng thấy ko lỗi_lầm gìnhân viên tgdđ an châu thành angiang nhiệt_tình tư vấnnumbersao tgdđ,5,19/09/2019,Positive,2,0,0
mua đc number tháng sản_phẩm tốt mượt bơi nóng máy pin sử_dụng liên_tục khoảng numberh còn ko chơi game khoảng number ngày sạc number lần nói_chung ok,5,7/4/2020,Positive,2,1,0
sử_dụng đc number ngày thấy sản_phẩm tốt trong tầm giá lướt web đôi lag nhân_viên nhiệt_tình camera tạm ổn,5,16/08/2020,Positive,2,2,1
máy dùng khá tốt xem phim nghe nhạc wifi tôi mua máy numberthang number ngày máy hỏng mên thay mên mới nhé nói_chung máy quá tệ tầm giá mua thương_hiệu thôi,1,17/11/2019,Neutral,0,2,1
mình mua máy number tháng máy đẹp vận_hành mượt đáng đồng_tiền bat gạo phù_hợp sinh_viên kinh_tế,5,23/04/2020,Positive,3,0,0
máy dùng mượt sóngkhỏe ổn_định vân tay nhảy tuyệt_vời nhân_viên phục_vụ nhiệt_tình chu_đáo number sao,5,11/2/2020,Positive,3,0,0
điện_thoại tốt tuộc pin nhanh number đêm mất number pin màn_hình ko đẹp lắmloa ko lớn chơi game ổn im nhân_viên dmx nhiệt_tình,4,26/06/2020,Neutral,3,0,3
dùng ok lắmpin trâucamera btchơi game mượtmình sử_dụng ítnên number ngày sạc number lần,5,13/03/2020,Positive,3,1,0
mới mua hôm tgdd thấy ok ạ màn_hình đẹp pin trâu cảm ổn còn hiệu_năng nói tốt trong tầm giá đặc_biệt chị nhân_viên xinh tốt_bụng,5,15/07/2019,Positive,6,1,0
điện_thoại nói sạc nhanh sạc number ℅ numberh chiều đến number ℅ numberh chiều numberh đầy nói thật ổn còn về vấn_đề âm_thanh thu sóng mình thấy ok phết trong tầm giá rẻ dung_lượng thật đáng khen,5,14/03/2020,Positive,4,0,0
thật máy dùng ok vấn_đề vân tay nhạy gặp vài lần đầu lần ăn tới number bạn đặt vân tay đúng chỗ nhân_viên tgdd nhiệt_tình,5,10/3/2020,Positive,2,1,0
mới_đầu trông khá ổn trong tầm giá ko biết lâu_dài thế nàotạm numbersao,4,20/01/2020,Positive,1,1,0
camera numbermpx thua cả nokia number màn_hình đẹp vuốt mượt chụp hình zoom xấu tả,2,28/03/2020,Negative,0,0,4
pin dùng ok sạc nhanh loa to chơi games yếu dùng mạng numberg thỉnh_thoảng nó nhảy sang numberg pin number lag ko chơi đc,1,17/10/2019,Negative,1,1,1
mình dùng tháng number tới giờ ngon ko chê hết mượt số number trong tầm giá chính hãng,5,2/8/2020,Positive,2,1,0
mua máy tuy chơi game mượt fps tuột tới number pin trâu nhân_viên phục_vụ tốt,5,10/11/2019,Positive,2,0,1
máy siêu ngon chụp hình đẹp chơi game mướt đáng nói pin trâu sử_dụng sướng,5,24/05/2020,Positive,4,0,0
điện_thoại tệ nhất mình từng mua giật lag tung chảo mặc_dù mình hề cài ứng_dụng gì cả,1,27/03/2019,Negative,0,0,2
trời_ơi đã mua hồi hôm tại thế_giới di_động camera numbermp chụp đẹp chỗ nào chê được vừa chụp được macro nè gốc rộng quay_phim numberk chống rung chiến game rất mượt_mà của hiện_tượng giật lag có_điều hơi nóng sao pin trâu mà còn sạc pin nhanh là ngon rồi tôi number điểm,5,11/10/2019,Positive,3,1,0
mình mới mua máy nay number tháng rưỡi lõi đem đi chạy chương_trình number lần đem đi hãng bải trì number lần tết bây_giờ ăn tết xong báo lõi tiếp_tục nản thật lần chạy máy cài chương_trình tốn thời_gian còn bắt wifi thoi chậm mình chán dòng mày,1,31/01/2020,Negative,0,0,4
dùng đc number tháng pin ổn lỗi nhận_diện vân taymàn hình đọc chữ cảm_giác ko phẳng hay tự mở nhạc chuông tý tẹo hết nói_chung cảm_giác hơi tiếc,2,15/05/2020,Negative,1,0,3
đừng mua bắt wiffi íu lắmrồi lỗi tùm_lum hếtdò tài_khoản k đc mắt khởi_động lạiquá tệ,1,17/05/2020,Negative,0,0,3
máy dùng tốt trong tầm giá chơi game phần màn_hình sát camera thừa trông xấu thiết_kế trrong hơi thô,4,11/8/2020,Negative,1,1,2
nhận_xét number ngày sử_dụng thiết_kế đẹp chắc_chắn sang_trọng mặt lưng kính hiệu_năng khá tuy_nhiên viên pin numbermah thời_gian sử_dụng tốt pin tụt nhanh nhất chơi game pin tụt khá nhanh nhìn tổng_thể xứng giá tiền đánh_giá number sao,4,4/6/2019,Positive,3,0,1
pin mau tuột sạc lâu_lắc camera k quay đc numberfpts còn vân tay dễ nổi điênchẳng nhạy chậm còn thua iphone numbers,2,13/11/2019,Negative,0,0,3
mình mới mua number tuần trải nghiệm mọi thứ ok nv tư_vấn nhiệt_tình fan samsung mình thích sp mức giá numbertr quá ok,4,18/12/2019,Positive,2,1,0
máy dùng mượtcảm biến vân tay mở khóa khuôn_mặt nhạy pin trâu bòđáng giácải thiện thêm loa ngoài hết ýâm thanh loa ngoài nghe loa máy tầu,5,9/12/2019,Positive,3,1,0
máy đẹp thích nhất numberd touch loa stereo chống nước chống bụi thiết_kế hoàn_hảo tay người nam màu đen nhám bao đẹp pin ít quá mình xài chơi game ít lướt fb nghe nhạc nhanh hết_mình xài number tiếng hết pin,4,29/06/2017,Positive,2,0,1
máy đơ lag tự_động sáng màn_hình camera thua xa máy anumberanumber nhanh hết pin mua phí tiền,1,29/05/2020,Negative,0,0,5
mới dùng dc number ngày thấy ổn chụp anh xong máy_ảnh co màu ám xanh còn dụng thêm mới biết dc,3,12/6/2019,Negative,0,1,1
máy ngon lắm rội nuốt pin quá mog bản cập_nhật mới nuốt quá mong lm thêm dòng,5,30/11/2019,Neutral,1,0,1
sản_phẩm tốt nhân_viên hỗ_trợ nhiệt_tình máy đẹp tốt trong tầm giá ok,5,10/6/2020,Positive,4,0,0
mua number ngày tất_cả ổn pin hảo hơi nhanh đêm đến sáng mất number sao,4,17/07/2020,Neutral,1,0,1
giờ xài điện_thoại việt mua hơi ngại dùng mới biết tầm giá tuyệt_vời chụp hình ko đẹp bằng oppo còn mọi thứ ok pin khoẻ bắt wifi mạnh nghe gọi tốt dùng ứng_dụng cơ_bản mượt cảm_ơn bác vượng hàng việt nam chất_lượng cao,5,1/8/2020,Positive,5,0,1
sản_phẩm đẹp góc thiết_kế galaxy_note number hay bt mấy loa nghe nhạc tai_nghe bluetooh lớn hơn chất_liệu chống nước quá tốt,5,20/02/2020,Positive,2,0,0
máy lỗilúc chuông khôngnhaan viên hướng dẫnthif number ngày number lần rồiđáng buồn,1,23/03/2020,Negative,0,1,3
con samsung anumbers em dùng number tháng tự_nhiên giờ nó đơ màn_hình tắt nút nguồn luôn nói_chung đơ toàn_tập luôn pin k thao em làm_sao bây_giờ đt em con bảo_hành ạ cả tiếng nó vây k_tắt,2,5/5/2020,Negative,0,1,3
mk dùng con_con fnumber pro thấy nó chơi game mượt hơn number chút còn giống y_hệt,4,1/3/2020,Positive,1,0,0
sản_phẩm quá chán hối_hận quá mua con pin tuột nhanh mặc_dù ko dùng tới dùng hay đơ chụp hình ko đẹp lắm giá tiền dù dùng numberh tối tới giờ sạch pin tgdd nói hệ_thống pin nào tuột nản giờ biết đổi sản_phẩm khác,2,19/11/2019,Negative,0,0,5
mua sản_phẩm về thường_xuyên tình trạnh tự_động gửi sms trừ tiền thử lấy sim mới lắp tự trù tiền,1,26/10/2019,Negative,0,0,1
máy ngonrất đáng mua trong tầm giá nhân_viên nc dễ_thương mua number ấp bắc mỹ tho,4,1/5/2019,Positive,3,0,0
dùng em màu đen mới mua hôm thấy mấy điểm làm mình ưng_ý pin quá tốt mình toàn hơn number hôm mới sạc ăn cơm xong thấy sạc đầy màn_hình to rõ sáng vân tay thấy bình_thường chắc mình hay mở khóa bằng khuôn_mặt nói_chung đáng đồng_tiền bát gạo,5,15/06/2019,Positive,4,1,0
mình mới mua hôm xài ổn pin xài lâu nóng máy nhân_viên tư_vấn nhiệt_tình mức giá tuyệt_vời,5,13/07/2019,Positive,3,1,0
máy đánh liên_quân tệ fps cao ko dc_đấu hạng hình a giựt nói_chung tệ,1,27/06/2020,Negative,0,0,3
máy dùng tốt cảm_ứng mượt chụp xóa_phông bao đẹp giá hơi chát bù sang chảnh dùng tốt number sao,5,21/08/2018,Positive,4,0,1
pin xuống nhanh quáthua oppô numbermah mọi thứ ổn trừ pin nói tóm_ok,4,19/04/2019,Neutral,1,0,1
thường_xuyên mất tín_hiệu sim khởi_động máy tin nhắc lạ gửi về làm tài_khoản trừ tiền,1,12/6/2020,Negative,0,0,2
ủa sao thấy má than_phiền lag đơ đứng mình mới mua xài thấy đâubắn free fine cầy màủng hộ vinsmart,5,28/03/2020,Positive,2,0,0
tốt hài_lòng mua number xài ngon mấy cô chú kia nói cài vớ_vẩn biết mở tắt chức_năng dư_thừa thành lỗi thế nhân_viên tgdđ sông đốc cà mau nhiệt_tình nhé,5,1/4/2020,Positive,2,0,0
quả_thật máy rât ngon trong tầm giá chính hãng hối_hận bỏ notnumber pro bin ngon hơn game mượt hơn màn tỏ hơn,5,10/11/2019,Positive,4,1,0
ipnumber lựa_chọn tốt nhất cảm_thấy hài_lòng giá hơi cao sp phân khúc chọn number,5,25/04/2020,Neutral,1,0,1
máy cầm_chắc_tay phù_hợp bạn nam hơn máy còn mới pin khoẻ trâu dùng note numberx dòng xiaomi hơn number năm thấy hiệu_suất pin giảm đáng_kể hy_vọng người anh_em note numberp,4,21/10/2019,Positive,2,0,0
mình mới mua em nay test game ok nghe nhạc vi_vu lướt mượt pin trâu con number đánh đủ number trận liên_quân_nhân_viên bên thoại ngoc thầu tân_phú tư_vấn nhiệt_tình,5,10/4/2020,Positive,4,0,0
xài ok lắm bạn mình mua bố_mẹ xài thấy ưng lắm còn chơi game bạn đắn_đo xíu xiu,5,20/07/2020,Positive,1,1,0
mua hôm number máy mượt pin trâu chơi game quá ngon cam tạm đối mình nói_chung trong tầm giá máy quá ngon r,5,23/03/2020,Positive,3,2,0
đến bây_giờ còn mức giá number triệu chắc muốn giữ tồn_kho làm đồ cổ hả tgdd con chip tầm trung tầm còn giá đến thua blackberry,1,6/8/2020,Neutral,0,2,1
máy hay đơ nokia chất_lượng máy ngày giảm bắt_đầu sợ nokia,1,14/08/2020,Negative,0,0,2
điện_thoại ngon nhất trong tầm giá nhân_viên tư_vấn tốt phục_vụ nhiệt_tình,5,15/08/2020,Positive,2,1,0
mình dùng gần tháng nói_chung dùng chiến game thi_thoảng xem youtobe ứng_dụng khác máy chạy mượt tắt chạy nền ứng_dụng pin ngày sạc tầm number tiềng đầy pin thích nhất anh điện_máy xanh thị_trấn cổ phúc trấn yên nhiệt_tình cô bán trả_góp fe nhiệt_tình vui_vẻ,4,25/05/2020,Positive,3,0,0
máy nóng chơi game lag í ko đai nhiệm mược đứng uổn tiền quá mới mua mới number ngày,3,16/05/2020,Negative,0,0,2
mua dc number tháng nhận_xét máy đẹp camera tốt hiệu_năng tốt mặc_dù lâutính ổn_định mượt máy thứ mình thích nhất applepin trâu hơn một tú sạc nhanh quá oknói chung máy dùng mọi tác vụ chơi game đến làm ngon cảmình hài_lòng,5,29/08/2019,Positive,4,1,0
mua dc number tuần về bắt_đầu đơ ấn nút tắt màn_hình mới haizz lâu_lâu lag giật tiền nào,1,1/1/2020,Negative,0,1,1
máy dùng khá tốt pin trâu màn_hình đẹp thiết_kế nam_tính giá number triệu hề thất_vọng chụp ảnh tạm thôi video thử đánh_giá number sao,5,30/01/2020,Positive,5,1,0
mọi thứ ổn pin k trâu lắm mới mua numberngày thôi pin sạc đầy number k làm tuột pin quá,4,11/7/2020,Neutral,1,0,1
máy tuyệt_vời đặt chìu number tgdd liên_hệ nhận máy xài mượt chiến game k chê đâu nhân vien chăm_sóc khách_hàng nhiệt_tình,5,21/04/2020,Positive,3,0,0
quá thất_vọng số về tầm giá hiệu_năng đáng xách dép xiaomi note numbers,1,25/04/2020,Negative,0,1,2
cảm_nhận chơi game fifa mobile lagkhông thể chơi hiệu_năng xử_lý chạm inumber,3,14/05/2020,Negative,0,0,1
con samsung khỏi nhất pin auto ngon_lành gần number tiếng r ch hết pin sài number còn pin nhìu hết pin máy mất khoản ngày bạn kh sài nhìu mình number ngày hơn chắc_chắn r,5,14/10/2019,Positive,1,0,0
number tháng sử_dụng máy mượt mở ứng_dụng nhanh camera máy tôi bình_thường lỗi cảm_ứng nhạy loa trong nghe rỏ bình_thường loa ngoài tạm ổn độ sáng cao lắm camera chụp đầy_đủ sáng chi_tiết tốt selfie tạm máy hơi nặng ai chơi game pupg lâu_lâu lỗi loa trái reset máy phần chỉnh nhạy trong turbo hay phết sạc nhanh pin bao trâu,5,9/6/2020,Positive,4,0,2
dùng xiaomi knumber numberg chíp numberg cầm con khó_chịu lagmua đứa em dùng tạm ban free fire cấu_hình thấp nói_chung chính hãng number triệu trở mới mượt,3,16/07/2020,Negative,0,0,1
máy dùng tốt camcấu hình ổn tải game web hay lỗi ứng_dụng tự đóng,4,18/05/2019,Positive,2,1,0
nhân_viên phục_vụ tốt máy dùng trong number tuần thấy ổn duy dung_lượng pin sạc number lần tâm number mah đến number trong phân khúc chấp_nhận chấm numbersao,1,7/12/2019,Positive,2,0,1
mới mua về number tuần xài hài_lòng number tí nào kêu sạc nhanh sạc nào hơn number tiếng điện_thoại đơ nhắn_tin out màn_hình chính trong mình bấm tính đem tgdd đổi khác biết,1,16/08/2020,Negative,0,0,3
máy ngon sài đc number ngày thấy pin trâu tuyệt_vời chơi game mượt nha pubgffliên quân ngon lắm,5,28/06/2019,Positive,3,0,0
pin trâu chụp camera đẹp sắc nét chạy mượt chức_năng haynhưng cục sạc lâu quávẫn ủng_hộ number sao,5,2/10/2019,Positive,3,1,0
máy khá tốt với tầm giá máy trông khá đẹp pin khá lâu camere vừa đủ nhu_cầu của mình,5,6/6/2020,Positive,3,2,0
máy mới mua dc number tuần sử_dụng ok chơi game ko lag pin cực trâu màn_hình cảm_ứng nhạy mong dt đừng tuột giá mấy đt kia kkk,5,15/03/2019,Positive,4,0,1
máy ổn camera chụp ngoài_trời đẹp pin ok cảm_ứng ko nhạy lắm game đôi khựng ko đáng kể tội máy mình chuyển ảnh album ẩn ko đc í nó lỗi ko xác_định bạn nào biết mình cách fix tvt,4,13/06/2020,Neutral,2,0,2
thích nhất dịch_vụ tgdđ iphone ổn_định khỏi nói máy cầm tay thao_tác dễ_dàng,5,31/03/2017,Positive,4,0,0
dùng mới number tuần giá numberc ok màn_hình to pin trâu_bò cam ổn máy mượt máy kính cườg lực sạc nhanh xiaomi number ngon máy mua,5,14/12/2019,Positive,4,1,1
máy xài tốt đa_nhiệm ok android number sử_dụng tuyệt_vời sạc khoảng numberhnumberp đầy pin xài khá tốt camera quá tuyệt vân tay sử_dụng tay ướt đôi bẩn mở đt tầm khoảng numbertr khá ok,5,6/2/2020,Positive,5,1,0
sản_phẩm quá tồi_tệ sài nhanh hư wa vân tay ko nhạy sài tui pin kinh_khủng tui sài ước_tính xem youtube dc number tiếng chơi game,1,21/09/2019,Negative,0,0,3
máy mua xài dc number ngày cảm_nhận máy nhanh tụt pinmáy nóng dù chơi game hay làm gìnói thật máy number numbertr thua con vsmart livechỉ hơn phần camera màn hìnhthiệt chán mua nó maro thất_vọng quá,2,10/7/2020,Negative,2,1,3
nhìn về mọi thứ máy ngon ổn trong phân khúc về bắt wifi hơi kém một_tí,5,8/1/2020,Negative,1,1,1
máy ss anumber sao nó number vệt dài khoảng numbercm ở gần sát bên chỗ tăng chỉnh am lượng ạ e mới mua hôm mong qtv giúp e xin cảm_ơn,3,26/07/2020,Negative,0,0,0
xài number tháng máy mọi thứ ok hiểu sạc nhanh lỗi k sạc number hơn tiếng đầy pin sạc gần number tiếng nó đứng đúng number rút sạc cấm nó sạc thường k thấy nhanh cả hoang_mang quá,4,7/7/2020,Neutral,1,0,1
samsung galaxy anumber đt tuyệt_vời nhìn_chung máy cấu_hình ổn cảm_ứng mượt màn_hình quá đẹp thiết_kế sang_trọng camera tuyệt_vời pin trâu cáu hơn anumbers hết duy test antutu điểm số thua sao mâu thuẩn biết nhân_viên tgdđ vui vẽ nhệt tình oke number sao,5,27/12/2019,Positive,8,0,0
sản_phẩm tuyệt_vời pin tốt cấu_hình tuyệt_vời ủng_hộ huawei loa tặng kèm nghệ hay,5,8/4/2019,Positive,4,0,0
tôi nói thiệt sản_phẩm đt huawei numberi ok giờ còn đt nova numbert ngon ae fan huawei chung huawei numberi nhé,5,18/03/2020,Positive,1,0,0
sp đáng đồng_tiền tgdd uy_tín làm hài_lòng kh đặt_hàng vui mua thêm máy phụ thấy rẻ mua_vui mặc_dù hết hàng nghĩ chắc thôi khỏi mua chán tgdd hứa gọi khách ngày cuối họ dành number máy bây_giờ m bình_luận bằng joy number nè tgdd chu_đáo phuc vụ kh,5,23/02/2020,Positive,3,0,0
