comment,n_star,date_time,label
mọi thứ ok hết trừ 1 lỗi âm ảnh màn hìnhđã đi bảo_hành 1 lần mới sài đc 1 tuần,1,13/12/2019,Negative
máy tốt trong tầm giá camera ổn pin trâu sạc nhanh cấu_hình mượt thiết_kế đẹp tiết dùng màn amoled nói tóm_chê,5,5/2/2020,Positive
máy xài êm hết bảo_hành lỗi chụp hình xoá phông đẹp khỏi nói,5,8/9/2018,Positive
máy dùng tốt mượt pin 5000 mah dùng lâu nhân_viên đmx phục_vụ nhiệt_tình chu_đáo,5,19/07/2020,Positive
mới mua hôm sao máy sài nóng nhanh hết pin chơi trận liên_quân ko mở loa hết 6chán quá giờ lo mua biết làm_sao bây_giờ,3,20/05/2019,Negative
dùng tạm ổn thực nói máy kém bền mới đánh_rơi nhẹ 1 thôi màn_hình máy joy 3 tôi nát bét hết màn_hình bây_giờ mới hs thôi báo_giá thay mh hết hơn 600k tiền đâu đủ,2,19/03/2020,Negative
thật máy tốt nhân_viên phục_vụ tốt yên_tâm tuy_nhiên hơi thất_vọng về chính_sách khách_hàng thân_thiết tgdd ko biết mang mác khách_hàng thân_thiết làm hy_vọng tgdd cải_thiện khâu hơn chắc làm khách_hàng mới bên khác về,3,30/05/2020,Positive
giống 10 ngày đầu xài thay pin trâu lắm xong h nó tuột pin nhanh lắm nó nhanh hơn mấy hôm trc,3,16/04/2020,Neutral
e 1 lần xl phiền đến a chị e thật thấy sai_lầm mua máy r e muốn lời_giải_đáp bắt wifi giật chơi game mấy máy cùi bắn pupg r liên_quân freef giật k bắn đc mai e pk thế_giới di_động coi e k thể bỏ 5tr dùng con máy thế đc,1,26/08/2019,Negative
máy mới mua màn_hình đẹp cầm nắm tốt camera lồi chụp thấy hk dc đẹp sáng lắm ban_đêm ban_ngày rõ game chiến tay pin thấy quảng_cáo 5000 sài bình_thường bao điện_thoại khác chi giá còn 45 5 tr ổn tiếc mua sớm quá,3,7/4/2020,Negative
noi chung mọi thứ ok trong tầm giá rồichỉ 1 số lổi vặt fần mềm thôihàng vn còn mới mắt kinh_nghiệm bằng máy tàu lâu rồicố gắng nghe người dùng phát_triển cạnh_tranh máy tàu thôi,5,16/03/2020,Positive
mk mua hàng 1 tuần pin ok game ổn mk nhắn_tin bàn_phím tự chỉnh chữ khiến mình nhắn_tin vội hơi khó_chịu chút cam hơi ảo chút tay nhung nc chung tâm giá ok lắm mk 4 sao chờ tg sử_dụng xem sao mk đánh_giá tiếp,4,20/06/2020,Positive
giá_trị tốt khoản tiền bỏ cầm_chắc_tay mẫu_mã đẹp sử_dụng khá mượt,5,1/5/2019,Positive
mới mua pin 4500 hao quá nhanh đêm bay mất 4 trong tắt hết ứng_dụng chạy ngầm vs mạng kết_nối r dùng liên_tục chắc đc 4h thấy thua cả con oppo f9 dùng đc hơn 1 năm r đẻ đêm ms hao 2 còn ổn máy ko nóng lắm,3,29/02/2020,Negative
sài oke chức_năng két nối bluetooth đi đường móc coolpad nghe gọi thoải_mái tiện_dụng good,5,20/06/2019,Positive
mình mua đc hơn 6 tháng đầu nhận_diện khuôn_mặt vân tay còn chậm bản update mới nhất vấn_đề đc xử_lý nhận_diện mặt tay giờ ổn còn xài êm vấn_đề mấy người kéo nhau đánh 1 2 sao hiểu xài kiểu mình thấy hoàn_toàn ổn nhé,5,19/04/2020,Positive
máy tốt chơi game ok lướt web hoặc fb mượt đáng_giá tiền mua máy,5,1/2/2020,Positive
máy mới mua 2 ngày lỗi sọc màn_hình quá tệ,1,30/04/2020,Neutral
thái_độ bảo_hành nhân_viên tgdd vivo center cực_kì thiếu trách_nhiệm tình thoái_thác lỗi nhà sản_xuất,1,19/12/2019,Negative
sản_phẩm quá tệ phần_mềm thi ko cập_nhật pin dc thi sac làm_sao ko lẽ cứ rút cắm vào sac lai hoài,1,4/6/2020,Negative
pin dùng khá lâu máy khá mượt loa hơi nhỏ_to hơi bực em người hay sử_dụng trình ghi_âm điện_thoại ghi_âm dè âm_thanh ngắt_quãng khó_chịu,3,12/5/2020,Positive
đúng thể dậy người tiền_tiêu tiền game thủ máy quá đắt còn bạn thu_nhập trung_bình dám ngĩ rẻ hơn mua người tiền vertu nghe gọi họ còn mua huống_chi blackberry thương_hiệu sánh ngang tầm iphone thiết ngĩ tiền mua,5,25/10/2019,Negative
thất_vọng mua hơn tháng đơ máy màn_hình nhảy lung_tung trả tgdd mất_toi triệu bạc,1,1/11/2019,Negative
hàng kém chất_lượng máy mới mua đầy 1 tháng dùng thỉnh_thoảng đơ máy,1,12/3/2020,Negative
công_nhận con pin quá tuyệt_vời máy mượt ổn_định trong tầm giá 3tr đánh_giá 5 sao sp,5,9/11/2019,Positive
sản_phẩm dùng mới thíchnhưng hay đứng máy mặc_dù wifi 3 cục nhân_viên thân_thiện khách_hàng cảm_ơn điện_máy xanh,4,12/9/2019,Positive
ngon mới lấy về ság note 4 note 8 thấy cảm_giác phê gấp đôi đợi thời_gian xem thế_nào,5,17/12/2019,Positive
mình mới nhận máy chiều_hôm mình hy_vọng chụp ảnh thất_vọng tràn_trề ko xứng giá tiền bỏ,1,1/1/2020,Negative
mình dùng sp a72017 9 tháng màn_hình chia thành 4 phần sáng tối đi bảo_hành tl máy âm_bản chơi game bảo_hành tự đi thay màn_hình về mình đổi sp a50s dùng dc 3 tháng tương_tự bên gười ta bảo_hành quá thất_vọng dòng samsung chia_tay,1,24/04/2020,Negative
dùng chán ko đáng 10trphòng kín sóng kém 3g ko chạy 2cột sóngwefekém hơn máy khacmua đt nen xem đánh_giá trướcnếu tren 4thi mua moi người ko nen muadùng ức_chế,3,3/7/2020,Negative
sài ok pin chơi game nhanh hết còn đọc bao lướt face dc nguyên ngày chụp hình đẹp,4,27/07/2019,Positive
chất_lượng ảnh chụp xấu mờ quá zoom gần hầu bể nét hình hết à,1,20/09/2019,Negative
cảm_giác tuyệt_vời ko còn hiện_tượng hao pin ios 12 chơi game khỏi chê mặc_dù sx khá lâu,5,11/5/2019,Positive
giá tiền thế con ngon pin tốt xem youtube facebook1 ngày ok đợi_chờ giá tiền thế mình người việt một lần ủng_hộ hàng vn nhamình đánh_giá riêng cá_nhân mình thôi,5,23/02/2020,Positive
máy ram 4 g dùng chất_lượng đến giá_thành hình_thức hơi thô,5,17/04/2020,Positive
máy khá mượt tầm giá ok gọi videos call hình_ảnh rỏ âm_thanh khá ổn máy đẹp hợp_thời_trang nữ_tính ok,3,11/2/2019,Positive
chuyển ip note10 thật đáng đồng_tiền camera chụp hình đẹp sài cả ngày tới tối pin còn hơn 40 chơi game mượt 5 sao,5,2/1/2020,Positive
hộp nguyên siêu_thanh_toán mới coi máy an_tâm về chất_lượng máy đẹp khỏi chê,4,21/09/2018,Positive
đt mới mua 1 tháng tự_nhiên chơi game hay dùng 1 ứng_dụng nào nó văng crome 5 phút văng cay,1,28/03/2020,Negative
ổn test thêm vài tuần xem sao nghe_đâu con hot quyết_định mua thử dùng,5,11/6/2020,Positive
khá thất_vọng 30p mất kết_nối wifi 1 lần pin tụt phanh đc cấu_hình khá ổn,3,17/10/2019,Negative
k hiểu sao giá 4tr3 trong sài chip 450 màn hd chụp ảnh bt chơi game lag cảm_ứng k nhạy lắm nói_chung giá 4tr3 k xứng_đáng mua ở tgdd sài dc 1 tháng cảm_thấy sản_phẩm k đáng_giá 4tr3,1,24/05/2020,Negative
5tr5 cấu_hình ngoại_hình ko chê đâu đượcmay nóng ngày đầu thôiqua ngày chơi ko thấy nóng nữacamera chụp đẹp,5,15/10/2019,Positive
tôi thường đứng máy nhận phản_hồi ứng_dụng messenger facebook lần chụp hình trong ứng_dụng messenger,3,17/03/2020,Negative
nói_chung giống điện_thoại pin trâu mồm to 2 mắt cú_mèo nói_chung hài_lòng dùng 4 ngày mua hãy kiểm_tra kỹ tránh đổi,5,3/9/2019,Positive
máy hoạt_động chậm rùa cảm_ứng tốt một_vài tuần bắt_đầu lag đứng máy luôn ức_chế bơm mình ko mua,1,8/4/2020,Negative
ngày bực máy đủ loại lỗi xạc pin mang đi sửa giờ xạc nhanh muốn đập,1,14/08/2020,Negative
sử_dụng 2 tháng mình nhận thấy máy màn_hình đẹp pin ổn hiệu_năng chơi game khá camera ổn sạc nhanh wiffi mạnh nói_chung tạm ổn trong tầm giá,5,23/04/2020,Positive
sản_phẩm tốt quá thế_giới di_động ơi đẹp sang_trọng quan_trọng hơn hết sản_phẩm trái táo khuyết,4,2/1/2020,Positive
máy cầm_chắc_tay game mướt_cam ổn chơi game nặng nóng máy game nhẹ ko sao nhân_viên dễ_thương giống tui,5,14/10/2019,Positive
máy tàu lau quảng_cáo liên_tục cảm_ứng nhạy tgdd hỏi đổi thừa kh đổi máy khác bực hết_sức,1,3/1/2020,Negative
máy mới mua o tgdd về dùnghết pin sạc 3 lần 8 tiếng ko ạ,4,23/02/2020,Negative
mình mua gần 6 thág ui nói_chung tốt về tầm giá pin trâu máy tạm ổn chơi đc dòng game mn yên_tâm sử_dụng nha tầm giá ok lm uu,4,2/10/2019,Positive
ko thể lưu_danh_bạ mới sim mở danh_bạ ko hiển_thị dbạ simnếu đc xin nhờ ktv hướng_dẫn tks,4,22/07/2020,Negative
10 sao luôn pin cực trâu giá rẻ mới mua chơi pubg liên_quân liên_tục 34 tiếng còn 50 cực mượt lag giật quá ngon mấy dòng khác chơi vài ván đi sạt,5,22/04/2020,Positive
máy sạc 1 báo quá nóng ngừng sạc gần sạc đến 76 ghi sạc đầy dùng thỉnh_thoảng lag out khỏi ứng_dụng mình khá thất_vọng về sản_phẩm mong hỗ_trợ thegioididong,1,21/05/2020,Negative
dùng ok khuyết_điểm dễ trầy_xước nhất cạnh viền cụm camera,5,22/04/2019,Neutral
đt chụp hình đẹp tuy_nhiên hơi lag chơi game nặng khá mượt sp hình_dáng đẹp_mắt,5,24/03/2020,Positive
quá ngonpin trâusạc 2h đầy rồiliên quân bật full tất_cả mượttừ cập_nhật bản miui mới chơi game k còn nóng nữacamera ổn,5,12/11/2019,Positive
mới sử_dụng đc 5 ngày máy đẹp chụp ảnh đẹp tội máy thi_thoảng game hoặc ứng_dụng hơi đơ dù mình chơi game phổ_thông chơi game đồ_họa nv tgdd nhiệt_tình,4,10/1/2020,Positive
bắt wifi còn quá yếu dù nâng_cấp phiên_bản mới còn yếumong sớm khắc_phục,3,1/4/2020,Negative
máy mình sử_dụng gần 2 năm chạy mượt thiết_kế đẹp pin xài ok ios ngon nhất khác xa android sản_phẩm iphone 7 plus 32gb lướt game mạnh lách mạng nhanh cấu_hình mạnh chạy ổn_định,5,16/09/2018,Positive
giờ sử_dụng ip bao_giờ giờ đổi sang ip 1 quyết_định đúng chụp hình hiệu_năng sang_trọng cầm tay cảm_giác thích pin hơi kém chủ_yếu xem phim online zalo facebook nhân_viên nhiệt_tình vui_vẻ,5,21/12/2018,Positive
sản phẩn chất_lượng tốt tuy_nhiên pin sạc cảm_giác hơi lâu một_chút còn mọi thứ ổn,5,11/5/2018,Neutral
mua máy hồi mắt xài lâu_lâu đứng máy lỗi 1 số ứng_dụng messenger hơi thất_vọng về sản_phẩm,1,3/6/2020,Negative
sản_phẩm ok chất_lượng sài im ru đâu giống mấy bạn đánh_giá đâu mình thấy sài tốt lắm nay dc tuần rẻ đẹp samsung mình thích,5,17/10/2019,Positive
mình mua máy ngày 27122019 ở cửa_hàng tddđ nguyễn bỉnh khiêm xài ổn chê chỗ nào tới ngày 02012020 máy cảm_ứng lỗi nhận_diện khuôn_mặt nhận_diện vâ tay kém cảm_ứng lỗi tệ bì nó chập_chờn hoài_cảm_giác màn_hình hư mong cty xem_xét sản_phẩm mình hài_lòng chút nào đối vs sản_phẩm mới tính mình xài đến 2 tuần,1,2/1/2020,Negative
suy_nghĩ quyết_định lấy em nó k thất_vọng,5,13/03/2020,Positive
hàng chất_lượng sai ok thế_giới đi đông 5 sao mình mua hơn 4 tháng thấy tuyệt_vời thanks nhà bạn_hàng số 1 viêt năm,5,11/2/2020,Positive
máy chậm dùng hay đơ ko bằng mấy con 4 5tr máy chậm dùng hay đơ ko bằng mấy con 4 5tr,1,25/04/2020,Negative
tốt pin dỡ thua dòng máy khác sạc đầy 100 buổi sáng xài hết vài 4h chiều còn loại máy khác 2 ngày mới hết pin còn khác tạm ổn,3,1/5/2020,Negative
sản_phẩm đẹp tốt tuy phân_vân giữa oppo vs samsung thấy đt a11 xài tốt điểm yếu ko phù_hợp mục_đích chơi game lag ko phù_hợp chụp ảnh camera hơi mờ,5,27/06/2020,Neutral
2 tháng sử_dụng điện_thoại mình thấy điện_thoại tốt trong tầm giá lướt mượt mở 4g chơi game liên_quân pubg free fire bao cả ngày mình chơi game test sạc pin cực_kì cực_kì nhanh loa nghe phê pha lớn chụp hình ban_đêm bao đẹp chụp ban_ngày đẹp bằng tuyệt nhất ở màn_hình to mất hình camera giọt nước cảm_biến vân tay nhạy tóm mình điện_thoại tốt trong tầm giá,4,28/03/2020,Positive
pin trâu thao_tác mượt chơi game đc đôi đơ camera ổn bắt wifi yếu nói tóm máy ổn trong tầm giá,5,5/6/2020,Positive
tất_cả ok tốt nhug sóng_sánh k dc okbắt wifi 3g yêu chơi game hay bí_mật kết nói tôi kết nói dc thưa rmặc dù sát bên cực wifim chơi game hago thời k chơi game nặng,4,17/05/2020,Negative
sài dc 4 tháng màn_hình chớp nháng liên lục tự mở tự tắt 2 ngày làm 2 giây nói_chung quá tệ samsung bây_giờ ko còn xem,2,1/3/2020,Negative
lỗi camera lỗi vân tay một sản_phẩm chạy xu_hướng k hoàn_hảo đính_chính,1,4/6/2020,Negative
máy mượt sao chơi game mobi lengends lạng quá camera nét pin xài tốt,3,12/8/2020,Positive
mới mua mấy ngày 4tr990 giờ còn 4tr490 sad quá pin trâu chiến game tốt tầm giá đối_thủ,5,10/8/2019,Positive
y19 đuoc android 10 sao mới cập_nhật phiên_bản 197 nó háo pin lôi quả khôi_phục đất gốc 3 lần kg khắc_phục phiên_bản mới nhất mấy phiên_bản nào phiên_bản 197 phiên_bản mới nhất hay kg,4,7/1/2020,Negative
tệ k còn máy nào sánh bằng mua con t thà mua mấy con máy itel hơn 1triệu dùng còn ngon hơn gấp trăm lần,1,6/1/2020,Negative
phát_sinh lỗi liên_tục cảm_biến tiệm cận vấn_đề gọi điện màn_hình tự tắt ko thể tắt cuộc_gọi giờ sạc pin máy liên_tục báo quá nóng mặc_dù sạc trong phòng lạnh đt khác báo camera xấu màn_hình độ sáng yếu ko bao_giờ mua lần 2,1,22/04/2020,Negative
mình tgdd định mua iphone 11 pro max 64gb thấy note 10 đẹp quá_bộ_nhớ tới 256 gb chụp hình góc rộng iphone 11 còn giảm 3 triệu mua note 10 luôn máy màn_hình cong đẹp hơn tai_nghe kèm máy nghe nhạc hay nói_chung ưng_ý hối_hận chuyển sáng note 10,5,23/12/2019,Positive
máy quá nóng xài 1lúc nóng muốn bỏng tay_chơi game hay lag tuột pin lẹ,1,16/05/2020,Negative
máy bo châc chắn thiết_kế đẹp bàn_phím chắc chăn phím chỉnh nhạc font chữ lơn chuông to giá rẻ,5,16/11/2018,Positive
mới lấy sángcảm nhận đầu_tiên sử_dụng thiết_kế khá bắt_mắt màn hiển_thị đẹp chụp ảnh đẹp máy dùng mươt pin tụt hơi nhanh bù máy chế_độ sạc nhanh,4,27/07/2020,Positive
chính tay mk bóc_tem máy cảm_giác tuyệt_vời ko còn j bàn_cãi hơn quá tuyệt_vời tầm giá bạn ơi,5,3/4/2020,Positive
game mượt pin ổn camera tệ thông_số cao 64mp 32mp thua xa 12mp 8mp con ss s8 ai mua chụp ảnh suy_nghĩ thông_số camera cao ảo,4,20/05/2020,Positive
dùng tạm đoi ai yêu_cầu caoman hình tft lcd hiển_thị rõ nét,3,15/06/2020,Negative
đặt gạch tiền lấy cảm_thấy háo_hức quáđã trải nghiệm thử cửa_hàng thấy sp ok chụp hình nét lắm cấu_hình máy,4,28/09/2019,Negative
pin trâu máy mượt tốt trong tầm giá mấy ảnh chị tư_vấn nhiệt_tình thân_thiện,5,23/10/2019,Positive
sài cảm_ứng k nhạy lắmhay đơ chậm k tảrất hay lakđang sài s10 chuyển sài tạm hơi khó_chịu,3,26/04/2020,Negative
mua đc 1 tháng xài ngon hài_lòng caremq chụp đẹp xóa_phông đỉnh k j trách,5,11/10/2019,Positive
mua hôm thích đẹp nhân_viên nhiệt_tình chụp ảnh bao đẹp pin ổn mượt loa to,5,3/2/2019,Positive
em mới mua trưa nay pin sạc 2 tiếng đầy dùng trong 7 tiếng chơi game lướt web hay tự out game mất hình nền còn ok dùng lâu xem thế_nào quay đánh_giá tiếp,4,3/7/2020,Negative
ổn máy sạc pin nhanh pin đêm tuột ps giờ fan xiaomi nay khen đt,5,10/2/2020,Positive
máy ngon sạc nhanh pin lâu ứng_dụng nhanh chụp hình đẹp bền thời_gian trả_lời,5,8/5/2020,Positive
thiết_kế đẹp hiệu_năng ổn chống nước camera xoá phông tương_đối mình dùng 1 thời_gian thấy pin ổn nâng ios hơi hao pin tín nhìn_chung sản_phẩm okay,4,1/7/2018,Positive
sản_phẩm quá tốt pin trâu cam gõ hiệu_năng cực ngon trong tầm giá thiết_kế sang máy hơi nặng cầm 1 tay xem phim hơi mỏi chạy miui ổn_định,5,4/8/2020,Positive
sản_phẩm tốt nhé mọi người sản_phẩm mới em mua liền á em mua ngày 2712 đến giờ sài ngon cơm lắm mượt máy chụp hình đẹp cực luôn á em ko chơi game máy mượt em hay chăm_sóc_thiết bằng cách xóa bộ_nhớ đệm ứng_dụng ko_thiết pin em sài sáng đến tối còn chịu hết ko chơi game nhé,5,18/04/2020,Positive
mình lấy máy 3 ngày ngoài phần dịch_vụ tốt máy ổn camera khá đẹp loa to k nhỏ lắm đâu lướt web mượt dễ sử_dụng pin dùng khá tốt dùng cả ngày mới hết wifi bắt ổn 1 khuyết_điểm xạc pin thời_gian đầu khá nóng máy t đặt máy nghiêng đỡ nóng hơn chung_quy tầm giá em vsmart active 3 quá ổn mn ạ,5,11/4/2020,Positive
vân tay quá kém coi nhập mật_khẩu chủ_yếu camera kém chụp xấu nét,1,17/01/2020,Negative
điện_thoại tạm ổn nhớ đừng cập_nhật phần_mềm mới hao pin cấp máy chạy bình_thường mình mới cập_nhật ngày hao pin thế_giới di_động làm nhiệt_tình mình đổi luôn máy mới,4,15/01/2020,Negative
máy mới mua dùng tạm chơi game ko mượt đến bây_giờ dc hơn 2 tháng dùng dc 1 tý đơ cảm_ứng tắt màn_hình đi bật mới dùng dc xong 1 vài phút quá chán 1 sp,1,22/07/2020,Negative
nhân_viên tư_vấn nhiệt_tình sản_phẩm mẫu_mã đẹp giá tốt chương_trình khuyến_mãi ok,5,10/6/2020,Positive
máy bắt wifi bằng máy tàu dùng bực_mình chả nhẽ mua đi trả,2,10/6/2020,Negative
ngon_lành đấy mua đc 3 tháng r pin ngon game nhanh sạc nhanh màn đẹp loa to cầm sang_trọng quý_phái,5,14/04/2020,Positive
nói cực_kì thất_vọng về a51 xài a50 gần 1 năm máy chạy bao tốt chơi game ít lag hay giật a51 mới mua 9 ngày xài fb hay mess đơ lag còn chơi game khỏi nói giật lag k chơi luôn quá thất_vọng chắc đổi máy khác xài quá,1,10/5/2020,Negative
camera chụp ko sắc nét bằng samsung đời cũ a10 tín_đồ chụp ảnh giá trung tầm chọn samsứng hơn nghe nói oppo a31 camera macro chụp cận_cảnh đến 4cm chụp cách đến 10cm ko bằng samsung a10 chụp 5cm h ả mình hoạ bên ảnh đầu_tiên oppo 2 ảnh còn samsung a10 cấu_hình thứ khác cx ko bằng samsung tóm sài samsung ok hơn,1,17/03/2020,Negative
mình mua đ 2 tháng dùng quá tuyệt mọi người đánh_giá sai vậynhân viên samsung tư_vấn nhiệt_tình,5,24/03/2020,Positive
moi mua thất_vọng quáchụp hình xấuđộ phân_giải màn_hình xấumáy sạc bin nóngloa nhỏ xíuchán,3,8/1/2020,Negative
tuyệt_vời ông mặt_trời phân khúc con bút samsung vs tgdđ mắt con phù_hợp nhu_cầu quá,5,23/04/2020,Positive
chơi game thoát ngoài nhất free fire sắp win pham game vô chết ở top 2 ở chế_độ tử_chiến thoát game cảnh_báo afk thua,2,7/8/2020,Negative
mới mua 5 ngày gọi lỗi loa camera lắp lệch hở toác đt 7tr màn_hình kém quá ko màm amoled hơi chán,1,6/7/2020,Negative
mình mua máy đc 2 thángthi thoảng liệt cảm_ứng màn_hình ko vuốt đcấn nút nguồn khóa máy bật vuốt đchãy mình biết nguyên_nhân_cách chữa,4,20/04/2020,Negative
nhân_viên tư_vấn nhiệt_tình chơi game mượt chụp ảnh ok tội sạc pin hơi lâu,5,3/2/2019,Positive
sản_phẩm mang logo samsung làm xấu mặt cạnh_tranh nổi hãng nào cả kể luôn vsmart ngon hơn,1,4/5/2020,Negative
sản_phẩm tốt chơi game ok camera chụp đẹp nó chung tuyệt con thể chụp ban_đêm cơ điện_thoại dùng 2 ngày ko hết pin,5,13/03/2020,Positive
mua hơn 10 ngày máy ổn pin khá trâu mình kg chơi game xài thấy bình_thường vấn_đề gì2 e nhân_viên hd nhiệt_tình dễ_thương đmx gần cầu sơn lx ag,3,31/05/2020,Positive
gọi k gọi đc truy_cập 3g tệ gọi người ở đầu kia chẳng nghe thấy,1,10/9/2019,Negative
máy bắt wifi 4g quá kém thường_xuyên rớt mạng camera 64mb chụp hình nhòe chất_lượng k rõ nét zoom out chụp gần chụp xa k thấy luôn nói_chung mất mớ tiền lãng_phí giảm nửa giá bán tầm 4tr hợp_lí,2,22/04/2020,Negative
cập_nhật phiên_bản mới điện_thoại bật màn_hình mở vân tay máy rung 1 màn_hình đen k binhg thường,1,15/07/2020,Negative
màn_hình đen bóng mờ cạnh viền cấu_hình máy chơi game ok dùng mượt màn_hình quá tệ dùng mấy hôm đổi,1,13/04/2020,Neutral
bạn nhân_viên tgdd mình hỏi mình mua máy giờ nhìn kĩ thấy 1 lỗi nhỏ màn_hình 1 đốm sáng nhỏ bằng đầu tăm nền màu trắng thấy rõ đổi máy khác máy mình mới mua 1 tháng mình mua ở miền bắc giờ mình tp hồ chí minh mình đổi tgdd ở trong tp hồ chí minh,3,23/05/2019,Negative
mê hàng xiaomi note 9 pro xài quá chụp hình đẹp pin tốt chơi game lướt facebook xem video tiktok cả buổi sạc nhanh 33w quá tuyệt_vời chơi pubg tốt chơi game ko nóng máy lắm tính_năng đt khác ko,5,6/7/2020,Positive
điện_thoại con mua về xài sao nó tụt pin nhanh quá_thể đổi 1 đổi 1,3,3/2/2020,Negative
pin chờ cực chất 2 ngày mới hết 25 phần_trăm chụp ảnh nét chạy nhanh mượt tuy_nhiên sử_dụng thường_xuyên nghe nhạc duyệt web nhanh hết pin,4,9/10/2017,Positive
mình thấy ổn chất_lượng thời_gian mới kiểm_chứng đượcvẫn quyết_định mua em nó thích kiểu thiết_kế cổ_điển,5,17/05/2019,Positive
màn amoles xịn thật thứ mượt tầm giá 4tr5 pin trâu thật sạc hơi lâu loa ngoài máy_ảnh tầm trung nói_chung xứng_đáng đứng đầu trong phân khúc 4 5tr,5,15/02/2020,Neutral
mới mua máy nhân_viên tận_tình sản_phẩm ok sẻ ủng_hộ sản_phẩm tiếp,5,4/8/2020,Positive
mua 6 ngày chơi wifi nhà ok còn widi ngta cảm_nhận dực dực pin trâu sài 1 ngày chơi game nói_chung máy trong tầm giá ok,2,12/1/2020,Positive
bạn thấy mesenger ý nó hiện thông_báo chậm ạ mình sạc đến 85là nó ko pin dù mình tắt nguồn bật lần cảm_thấy tuyệt_vọng sử_dụng đc 1 tháng r hơi buồn đêm tuột 79 lận,3,29/04/2020,Negative
1 tháng pin kém hẳndùng ko dc 1 ngàyhơi thất_vọng về sản_phẩm nàycòn thế_nào time mới trả_lời đc,3,10/11/2019,Negative
nhận_xét riêng mua về sài khoảng 2 tuần 2 tuần sử dùng mình thấy máy khá ổn máy chạy khá mượt về pin trâu sạc nhanh chơi game hiện_tượng giật lag hay đứng hình dis game nói_chung tâm giá máy khá ổn,5,24/08/2019,Positive
đt rat ok pin trâu hút wifi mạnh giá 2tr9 cảnh tranh tranh vs đối_thủ khác ngon ae mua,5,4/2/2020,Positive
máy màn_hình tự sáng liên_tục dù chẳng thông_báo mang tgdđ khắc_phục đc về nhà chán chả muốn mang sống chung lũ,1,12/8/2020,Negative
mới mua sử_dụng 2 ngày thấy tuyệt_vời samsung bao_giờ làm người dùng thất_vọng,5,28/10/2019,Positive
xứng_đáng bỏ ấy tiền chẳng chê đc nghe gọi nhắn_tin đọc báo xem phim chơi game nghe nhạc chụp ảnh thiết_kế tốt,5,26/06/2020,Positive
thất_vọng chọn em a50s chất_lượng tỷ_lệ_nghịch giá mới mua nửa tháng ít gọi hok nghe nhạc hok chơi game xài kỹ loa rè 3 camera chụp ảnh sắc nét màu đẹp pin trâu,1,23/11/2019,Negative
nói_chung khá tốt tuy_nhiên nhuoc điêm tự_nhiên xoay ngang khó_chịu thiêt đôi máy trơ camera k bằng nót 8 dù lớn hơn,4,6/6/2020,Negative
máy pin 5000 dùng tí hết ảo quá loa bé dùng lỗi mua 2 ngày định dùng ít ngày đem bán 80,1,7/8/2020,Negative
pin trâu màn_hình thấy chức_năng chạm 2 lần mở_màn_hình android 9 sao k chức_năng ta,3,15/10/2019,Positive
thon gọn đẹp hơi mong_manh de vo mang hình manh mai cảm_giac đong nhẹ nut mang hình_mẫu_mã đẹp mình mua cai đau dc giảm giacái thứ 2 gia nguyen góc cách nhau 1 tuần a,4,7/4/2020,Neutral
tg đầu thấy ok h mới lộ rõ dt bằt sóng wifi quá kém,1,13/05/2020,Neutral
0 sao luôn cảm_ứng k ăn camera còn thua j7 prime tẩy chai dòng ss nâng_cấp dòng mới dõm,1,14/12/2019,Negative
cấu_hình bt tạm pin tụt hơi nhanh ram 4 chơi game liên_quan thoát bào kết_nối nova 2i sài_k dùng ổn k thích tùy biến sản_phẩm lắm trong tầm giá ổn,3,12/6/2019,Negative
mình mua máy một tuần trải nghiệm đánh_giá máy cực_kỳ mượt mở khóa vân tay quá nhanh pin châu lắm cam đẹp tâm giá ăn_đứt sam sung,5,20/05/2020,Positive
mới mua hôm_nay thấy khá oki cảm_ứng vâng tay nhạy chụp ảnh đẹp nói_chung ổn mình ko chơi game thấy ổn sạc nhanh,5,2/11/2019,Positive
mình dùng tốt pin trâu mình dùng tác vụ bình_thường ok lựa_chọn đúng_đắn đổi samsung sang oppo,5,22/03/2020,Positive
lần đầu_tiên xài hãng oppo n thất_vọng lắm xài thua huawei mình luôn vân tay k nhạy_cảm_ứng mặt chậm chụp hình k sáng vàng vàng sao ấy còn lỗi j sửa văn_bản máy lưu n mở y file sửa toàn lm máy_tính tắt nguồn mở nguồn cập_nhật phần_mềm mới đứ nhân_viên ktra luôn k tìm đc lý haiz nói_chung lần mua né hãng,2,27/06/2020,Negative
sạc pin phải tháo ốp lưng nêu để ốp thì lúc sạc pin hơi ấm lưng dt 1 chúc màng hình hơi thôpin khá châu,4,26/07/2020,Neutral
sản_phẩm màu ý cầm tay thiết_kế đẹp 32gb xài khá thoải_mái ko thiếu dung_lượng,5,11/9/2018,Positive
thấy một tuần sử_dụng chê pin khá trâu mạng nhanh game chơi sướng mong đừng lâu_dài,5,28/10/2019,Positive
nhân_viên nhiệt_tình sãn phẩm tay tăng ưu_đãi khách_hàng thân_thiết tuyệt_vời hơn,5,17/12/2019,Positive
máy quá tốt trong tầm giá chụp ảnh bao đẹp pin dùng 2 ngày mới hết màn_hình đẹp,5,15/03/2020,Positive
